task,kind,partition,algorithm,seed,budget,fe,physical_calls,seconds,unique_evaluated,audit_pass,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,audit_fallbacks,model_authorized,model_fits,surrogate_predictions,stage,overrides
job_h3,job,holdout,scalar_linear,13511,1024,1024,1024,1.627744641999925,965,True,0.0780448462171984,0.0,0.0,1.0,True,23.0,23.0,0.0,0.0,0.0,0,0,15,4858,confirm,496.0
rgv_h3,rgv,holdout,raw_linear,13507,1024,1024,1024,1.436699494999857,982,True,0.1165274440296464,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4605,confirm,171.0
job_h3,job,holdout,raw_linear,13503,1024,1024,1024,1.3514847829999326,987,True,0.0954221375423966,0.0008997275458725,0.0004209182695652,0.9565217391304348,False,23.0,23.0,0.0008997275458725,0.000899727545002,0.0004209182681716,0,0,15,5049,confirm,43.0
tour_h3,tour,holdout,nsga2_typed,13502,1024,1024,1024,0.7350847800000793,988,True,0.1255870257085995,0.0035968100375773,0.0019918900352941,0.8823529411764706,False,17.0,17.0,0.0035968100375773,0.0035968100349853,0.0019918900338019,0,0,0,0,confirm,0.0
tour_h4,tour,holdout,no_uncertainty_linear,13512,1024,1024,1024,1.4349768429999583,1010,True,0.0911185641956666,0.000643430255333,0.000475284632717,0.9583333333333334,False,24.0,24.0,0.000643430255333,0.0006434302518714,0.0004562732451304,0,0,15,5736,confirm,57.0
tour_h2,tour,holdout,fast_v10,13502,1024,1024,1024,0.4614668640001582,1007,True,0.1128108847008835,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,0,0,confirm,0.0
job_h3,job,holdout,nsga2_guarded,13509,1024,1024,1024,1.6826459800001885,970,True,0.1005278143082374,0.0,0.0,1.0,True,23.0,23.0,0.0,0.0,0.0,0,0,15,4841,confirm,48.0
rgv_h1,rgv,holdout,nsga2_guarded,13506,1024,1024,1024,1.1079709860000548,1019,True,0.0674264734171839,0.0,0.0,1.0,True,7.0,7.0,0.0,0.0,0.0,0,0,15,6478,confirm,245.0
rgv_h3,rgv,holdout,random_residual,13510,1024,1024,1024,1.58730731799983,992,True,0.1291719113571663,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,443.0
tour_h3,tour,holdout,unguarded_linear,13510,1024,1024,1024,1.916056903000026,964,True,0.0688746027381423,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4408,confirm,47.0
tour_h1,tour,holdout,guarded_linear,13508,1024,1024,1024,2.1211344430000736,971,True,0.0829526530205592,0.0004954870521802,0.0008728172842105,0.8947368421052632,False,17.0,19.0,0.0004954870521802,0.0004954870546022,0.0008728172871358,0,0,15,4223,confirm,36.0
job_h1,job,holdout,raw_linear,13505,1024,1024,1024,2.179242669999894,914,True,0.0721806419956155,0.0019882946425756,0.0009811525823529,0.9411764705882352,False,16.0,17.0,0.0019882946425756,0.0019882946393706,0.0009811525807565,0,0,15,3397,confirm,7.0
job_h2,job,holdout,unguarded_linear,13511,1024,1024,1024,1.3229612780000934,1005,True,0.1072716109101556,0.0042090034413857,0.0019043394586206,0.896551724137931,False,27.0,29.0,0.0042090034413857,0.0042090034465466,0.0019043394609236,0,0,15,5665,confirm,59.0
job_h3,job,holdout,no_uncertainty_linear,13508,1024,1024,1024,1.8296960780000973,972,True,0.0889180171255824,0.0005042639295641,0.0005972332956521,0.9130434782608696,False,21.0,23.0,0.0005042639295641,0.0005042639326892,0.0005972332954918,0,0,15,4628,confirm,19.0
tour_h4,tour,holdout,no_uncertainty_linear,13502,1024,1024,1024,1.464283714999965,1013,True,0.0853924986884332,0.0,0.0,1.0,True,24.0,24.0,0.0,0.0,2.220446049250313e-18,0,0,15,6237,confirm,66.0
job_h3,job,holdout,nsga2_guarded,13506,1024,1024,1024,1.5843488939999588,981,True,0.0868691663164367,0.0,0.0,1.0,True,23.0,23.0,0.0,0.0,0.0,0,0,15,5149,confirm,51.0
job_h4,job,holdout,no_uncertainty_linear,13504,1024,1024,1024,1.4162667240000246,1003,True,0.1113893820821083,0.0014355068927832,0.0015770300523409,0.8571428571428571,False,25.0,28.0,0.0014355068927832,0.0014355068936416,0.001577030053062,0,0,15,5578,confirm,54.0
tour_h1,tour,holdout,scalar_linear,13509,1024,1024,1024,1.8934064330001088,968,True,0.1367032515080897,0.0,0.0,1.0,True,19.0,19.0,0.0,0.0,0.0,0,0,15,4183,confirm,390.0
job_h3,job,holdout,nsga2_typed,13512,1024,1024,1024,0.65728227600016,996,True,0.1414899933654936,0.0028374272392736,0.0028584266815212,0.782608695652174,False,20.0,23.0,0.0028374272392736,0.0028374272307514,0.0028584266757058,0,0,0,0,confirm,0.0
rgv_h3,rgv,holdout,no_uncertainty_linear,13503,1024,1024,1024,1.86961957099993,999,True,0.0767250257210675,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4910,confirm,140.0
tour_h4,tour,holdout,unguarded_linear,13506,1024,1024,1024,1.6983973829999286,990,True,0.131811533571523,0.0068418536496536,0.0036548829021458,0.8333333333333334,False,23.0,24.0,0.0068418536496536,0.006841853649845,0.0035086875863505,0,0,15,5400,confirm,55.0
rgv_h1,rgv,holdout,no_uncertainty_linear,13501,1024,1024,1024,1.783931000999928,1002,True,0.0400628030924921,0.0019816942477348,0.000540054,0.8571428571428571,False,7.0,7.0,0.0019816942477348,0.0019816942677134,0.0005400540054005,0,0,15,5450,confirm,205.0
rgv_h2,rgv,holdout,nsga2_guarded,13502,1024,1024,1024,1.1708958789999997,1023,True,0.1280401826981776,0.0004917271705655,0.00054054054,0.8,False,4.0,5.0,0.0004917271705655,0.0004917271710853,0.0005405405405405,0,0,15,6623,confirm,292.0
job_h1,job,holdout,raw_linear,13512,1024,1024,1024,2.5431838510000944,874,True,0.111699430145355,0.0137341183546597,0.0077052480011501,0.7058823529411765,False,14.0,17.0,0.0137341183546597,0.0137341183560678,0.0077052480029633,0,0,15,2698,confirm,19.0
job_h3,job,holdout,fast_v10,13508,1024,1024,1024,0.8996165060000294,982,True,0.085541737241949,0.0012744134486319,0.0013019882565217,0.9130434782608696,False,21.0,23.0,0.0012744134486319,0.0012744134522864,0.0013019882584882,0,0,0,0,confirm,0.0
job_h3,job,holdout,nsga2_typed,13501,1024,1024,1024,0.5432689149999987,1000,True,0.1356388831622366,0.0003879660118151,0.0007065833173913,0.9130434782608696,False,21.0,23.0,0.0003879660118151,0.0003879660096839,0.000706583314683,0,0,0,0,confirm,0.0
job_h2,job,holdout,nsga2_typed,13503,1024,1024,1024,0.5179172809998818,998,True,0.1642353735653482,0.0207026453496402,0.0098996733807413,0.7241379310344828,False,25.0,29.0,0.0207026453496402,0.0207026453467539,0.0098996733763165,0,0,0,0,confirm,0.0
tour_h4,tour,holdout,no_uncertainty_linear,13504,1024,1024,1024,1.6500549119998595,995,True,0.1091686066556872,0.0,0.0,1.0,True,24.0,24.0,0.0,0.0,2.220446049250313e-18,0,0,15,5695,confirm,51.0
job_h1,job,holdout,no_uncertainty_linear,13506,1024,1024,1024,2.5543308730000263,872,True,0.0957186264471051,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2889,confirm,19.0
job_h4,job,holdout,scalar_linear,13505,1024,1024,1024,1.6230898000001162,1001,True,0.0991077468990669,0.0023432023613388,0.0022245841059123,0.8571428571428571,False,25.0,28.0,0.0023432023613388,0.0023432023585985,0.0022245841045557,0,0,15,5228,confirm,523.0
tour_h1,tour,holdout,no_uncertainty_linear,13511,1024,1024,1024,1.927560516000085,983,True,0.1042672179749607,0.0004954870521802,0.0008728172842105,0.8947368421052632,False,17.0,19.0,0.0004954870521802,0.0004954870546022,0.0008728172871358,0,0,15,4483,confirm,22.0
tour_h2,tour,holdout,nsga2_guarded,13506,1024,1024,1024,1.5028557660000388,1000,True,0.1185623861874502,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,0.0,0,0,15,5685,confirm,57.0
job_h1,job,holdout,fast_v10,13504,1024,1024,1024,1.3395947559999968,875,True,0.0797995116767027,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,0.0
tour_h2,tour,holdout,guarded_linear,13501,1024,1024,1024,1.697585441000001,1004,True,0.0931925389337189,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5549,confirm,22.0
tour_h3,tour,holdout,raw_linear,13506,1024,1024,1024,2.2074931329998435,946,True,0.064040804477067,9.35798432435786e-06,6.120582352941341e-05,0.9411764705882352,False,16.0,17.0,9.35798432435786e-06,9.35798359623038e-06,6.120581935836102e-05,0,0,15,4028,confirm,28.0
rgv_h3,rgv,holdout,nsga2_guarded,13512,1024,1024,1024,1.0847258939998028,1021,True,0.0989243620574367,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,6380,confirm,316.0
job_h3,job,holdout,nsga2_guarded,13504,1024,1024,1024,1.8267346780000933,977,True,0.1229413320883735,0.0002005098404858,0.0006134102032604,0.9130434782608696,False,22.0,23.0,0.0002005098404858,0.0002005098385229,0.0006134102000089,0,0,15,5270,confirm,59.0
rgv_h3,rgv,holdout,random_residual,13507,1024,1024,1024,1.509970654999961,992,True,0.0960064080596866,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,confirm,450.0
tour_h4,tour,holdout,fast_v10,13503,1024,1024,1024,0.6386170709999988,991,True,0.1233454178108562,0.0076543699663595,0.0040783981876636,0.8333333333333334,False,22.0,24.0,0.0076543699663595,0.0076543699660794,0.0039152622602449,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,nsga2_guarded,13501,1024,1024,1024,1.505621200000178,1020,True,0.0673995235097702,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,15,6248,confirm,265.0
tour_h1,tour,holdout,no_uncertainty_linear,13503,1024,1024,1024,1.9751929059998476,978,True,0.1302589768092969,0.00020617925274,0.0001968325210526,0.9473684210526316,False,18.0,19.0,0.00020617925274,0.0002061792546505,0.0001968325225927,0,0,15,4715,confirm,36.0
tour_h2,tour,holdout,raw_linear,13506,1024,1024,1024,1.3636216760000934,998,True,0.1252828891776805,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5381,confirm,24.0
tour_h1,tour,holdout,no_uncertainty_linear,13506,1024,1024,1024,2.121795924000025,972,True,0.1247721143832517,0.0004954870521802,0.0008728172842105,0.8947368421052632,False,17.0,19.0,0.0004954870521802,0.0004954870546022,0.0008728172871358,0,0,15,4258,confirm,31.0
tour_h3,tour,holdout,scalar_linear,13502,1024,1024,1024,2.2612372030000643,929,True,0.0940673528860291,0.0039482141928044,0.0020925543470588,0.8823529411764706,False,15.0,17.0,0.0039482141928044,0.0039482141897238,0.0020925543454412,0,0,15,3527,confirm,300.0
tour_h3,tour,holdout,raw_linear,13502,1024,1024,1024,2.008379902000115,939,True,0.0716962186267761,0.0010439807624482,0.0005611720294117,0.9411764705882352,False,16.0,17.0,0.0010439807624482,0.0010439807659043,0.0005611720312772,0,0,15,3749,confirm,37.0
tour_h4,tour,holdout,guarded_linear,13501,1024,1024,1024,1.4417720740000275,1006,True,0.1427170143072718,0.0068418536496536,0.0036548829021458,0.8333333333333334,False,23.0,24.0,0.0068418536496536,0.006841853649845,0.0035086875863505,0,0,15,5669,confirm,74.0
rgv_h3,rgv,holdout,guarded_linear,13504,1024,1024,1024,1.9700228439999137,981,True,0.1375443414683066,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4615,confirm,164.0
tour_h4,tour,holdout,guarded_linear,13510,1024,1024,1024,1.4739143799999963,999,True,0.1131271199477686,0.0002157859210086,7.302339166666666e-05,0.9583333333333334,False,24.0,24.0,0.0002157859210086,0.0002157859228499,7.010245441361259e-05,0,0,15,5698,confirm,57.0
job_h2,job,holdout,scalar_linear,13508,1024,1024,1024,1.4158580690000235,1002,True,0.137349101684202,0.0,0.0,1.0,True,29.0,29.0,0.0,0.0,0.0,0,0,15,5583,confirm,542.0
job_h3,job,holdout,fast_v10,13509,1024,1024,1024,0.7123588910001217,981,True,0.0934229303302005,0.0012237597822561,0.0006956818217391,0.9130434782608696,False,21.0,23.0,0.0012237597822561,0.0012237597845138,0.0006956818218961,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,scalar_linear,13501,1024,1024,1024,1.5765869609999754,1010,True,0.0413999247615694,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,15,5487,confirm,573.0
tour_h3,tour,holdout,no_uncertainty_linear,13504,1024,1024,1024,1.827187474999846,967,True,0.1023741495082641,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4382,confirm,37.0
tour_h2,tour,holdout,scalar_linear,13504,1024,1024,1024,1.5160536169998975,1005,True,0.1398502310376208,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5480,confirm,539.0
job_h2,job,holdout,scalar_linear,13505,1024,1024,1024,1.4801939629999197,986,True,0.1044415062964782,0.0056138839520468,0.0015907585241379,0.9310344827586208,False,27.0,29.0,0.0056138839520468,0.0056138839582244,0.0015907585281344,0,0,15,5063,confirm,523.0
rgv_h3,rgv,holdout,no_uncertainty_linear,13502,1024,1024,1024,1.7727687230001266,974,True,0.1254148071705129,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4812,confirm,154.0
tour_h1,tour,holdout,raw_linear,13509,1024,1024,1024,1.6713813129999835,969,True,0.1181318291499017,0.00020617925274,0.0001968325210526,0.9473684210526316,False,18.0,19.0,0.00020617925274,0.0002061792546505,0.0001968325225927,0,0,15,4422,confirm,41.0
rgv_h1,rgv,holdout,scalar_linear,13501,1024,1024,1024,1.4331932420000155,1009,True,0.0477217593414857,0.0019816942477348,0.000540054,0.8571428571428571,False,7.0,7.0,0.0019816942477348,0.0019816942677134,0.0005400540054005,0,0,15,5484,confirm,528.0
rgv_h1,rgv,holdout,nsga2_guarded,13503,1024,1024,1024,1.000943323000001,1019,True,0.073263371887737,0.0,0.0,1.0,True,7.0,7.0,0.0,0.0,0.0,0,0,15,6663,confirm,292.0
tour_h4,tour,holdout,unguarded_linear,13509,1024,1024,1024,1.506430261999867,998,True,0.1163817643617199,7.014737750662256e-07,2.6763737499999975e-05,0.9583333333333334,False,23.0,24.0,7.014737750662256e-07,7.014738385998307e-07,2.569318783265162e-05,0,0,15,5645,confirm,51.0
tour_h3,tour,holdout,unguarded_linear,13505,1024,1024,1024,1.777786704999926,939,True,0.0859305091957846,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4030,confirm,29.0
rgv_g3,rgv,original,nsga2_guarded,13801,1024,1024,1024,1.1660420210000666,1022,True,0.1106506084733891,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,6721,original,336.0
rgv_g3,rgv,original,nsga2_guarded,13808,1024,1024,1024,1.2447992820000309,1021,True,0.1154205749122365,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,6456,original,308.0
rgv_g3,rgv,original,nsga2_guarded,13807,1024,1024,1024,1.2672306059998846,1022,True,0.1011880259803675,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,6027,original,266.0
rgv_g1,rgv,original,fast_v10,13807,1024,1024,1024,0.6915967330000967,985,True,0.1451248484842517,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,guarded_linear,13803,1024,1024,1024,2.031996486000025,976,True,0.1088392570551155,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4138,original,218.0
rgv_g3,rgv,original,fast_v10,13802,1024,1024,1024,0.7333984280001005,1006,True,0.1209569147070402,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g3,rgv,original,guarded_linear,13801,1024,1024,1024,1.725422614999843,1005,True,0.0905631208890308,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,5228,original,209.0
rgv_g3,rgv,original,no_uncertainty_linear,13802,1024,1024,1024,1.799104214999943,1000,True,0.0943724078871468,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,4908,original,212.0
rgv_g2,rgv,original,nsga2_typed,13807,1024,1024,1024,0.4790472669999417,1012,True,0.1076296599986172,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g2,rgv,original,fast_v10,13804,1024,1024,1024,0.6883153649998803,1001,True,0.0649475949363142,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,nsga2_guarded,13808,1024,1024,1024,1.0455982720000063,1022,True,0.1005582458909865,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,6590,original,382.0
rgv_g2,rgv,original,no_uncertainty_linear,13803,1024,1024,1024,2.099742441999979,975,True,0.0711299523479667,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4116,original,164.0
rgv_g3,rgv,original,nsga2_guarded,13802,1024,1024,1024,1.142005215999916,1019,True,0.1104220708726265,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,6302,original,312.0
rgv_g2,rgv,original,nsga2_typed,13803,1024,1024,1024,0.4799906959999589,1017,True,0.1127115090548005,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g2,rgv,original,nsga2_guarded,13808,1024,1024,1024,1.165225534000001,1019,True,0.1149729027609553,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,6321,original,353.0
rgv_g2,rgv,original,no_uncertainty_linear,13805,1024,1024,1024,1.855225044000008,982,True,0.1221706071417991,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4894,original,236.0
rgv_g2,rgv,original,no_uncertainty_linear,13808,1024,1024,1024,1.956587104999926,985,True,0.0737527618542429,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4702,original,208.0
rgv_g3,rgv,original,no_uncertainty_linear,13808,1024,1024,1024,1.8389455599999565,990,True,0.0861913255197559,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,4595,original,210.0
rgv_g1,rgv,original,no_uncertainty_linear,13806,1024,1024,1024,2.038043805999905,976,True,0.0800299772998661,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4388,original,192.0
rgv_g2,rgv,original,nsga2_guarded,13803,1024,1024,1024,1.197252373999845,1022,True,0.1103410160094541,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,6357,original,324.0
rgv_g2,rgv,original,fast_v10,13802,1024,1024,1024,0.8046244150000348,981,True,0.0903266759109402,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,nsga2_typed,13808,1024,1024,1024,0.5146113130001595,1004,True,0.1464866295250046,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g3,rgv,original,no_uncertainty_linear,13806,1024,1024,1024,1.8780854739998176,1006,True,0.0966354880349711,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,5211,original,204.0
rgv_g3,rgv,original,no_uncertainty_linear,13805,1024,1024,1024,1.6954382269998405,999,True,0.0789846410243748,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,5095,original,210.0
rgv_g1,rgv,original,fast_v10,13805,1024,1024,1024,0.6306367390000105,996,True,0.1704915736274825,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,fast_v10,13803,1024,1024,1024,0.7614701420000074,985,True,0.0963278303410772,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g2,rgv,original,nsga2_typed,13804,1024,1024,1024,0.355612955999959,1023,True,0.1101937004159752,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,guarded_linear,13807,1024,1024,1024,1.9794489610001165,977,True,0.1005457931994561,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4296,original,190.0
rgv_g3,rgv,original,no_uncertainty_linear,13803,1024,1024,1024,1.8560018349999157,989,True,0.1071942810315324,0.000681272449513,0.0004541784375,0.875,False,8.0,8.0,0.000681272449513,0.000681272455736,0.0004541784416633,0,0,15,4530,original,163.0
rgv_g2,rgv,original,nsga2_guarded,13801,1024,1024,1024,1.1078283049998845,1022,True,0.1152568826908211,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,6749,original,331.0
rgv_g1,rgv,original,no_uncertainty_linear,13802,1024,1024,1024,2.106471941000109,966,True,0.0376615481639771,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4034,original,161.0
rgv_g3,rgv,original,nsga2_typed,13807,1024,1024,1024,0.4761231620000217,1018,True,0.1006547888369336,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g2,rgv,original,nsga2_guarded,13806,1024,1024,1024,1.5263378849999754,1019,True,0.0756928419781928,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,6295,original,323.0
rgv_g3,rgv,original,fast_v10,13803,1024,1024,1024,0.7110899810002138,1004,True,0.1233650332840545,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,guarded_linear,13808,1024,1024,1024,2.092033524000044,969,True,0.1055093509491965,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,3975,original,206.0
rgv_g3,rgv,original,nsga2_typed,13808,1024,1024,1024,0.3814348289999998,1019,True,0.1560183161721946,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g2,rgv,original,no_uncertainty_linear,13802,1024,1024,1024,2.344124566000118,967,True,0.088746983944397,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4298,original,175.0
rgv_g3,rgv,original,guarded_linear,13803,1024,1024,1024,2.2750121960000342,985,True,0.1083299159683627,0.0,0.0,1.0,True,8.0,8.0,0.0,0.0,0.0,0,0,15,4740,original,233.0
rgv_g2,rgv,original,nsga2_typed,13801,1024,1024,1024,0.5953389730000254,1019,True,0.1377952335161723,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g2,rgv,original,fast_v10,13807,1024,1024,1024,0.9781327529999544,989,True,0.1277339732055388,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,original,0.0
rgv_g1,rgv,original,no_uncertainty_linear,13805,1024,1024,1024,1.9752570020000348,985,True,0.1127508890139404,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,5018,original,261.0
rgv_g1,rgv,original,nsga2_guarded,13806,1024,1024,1024,1.460765064000043,1021,True,0.1076079551361314,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,6431,original,383.0
rgv_g2,rgv,original,fast_v10,13801,1024,1024,1024,0.750248769000109,992,True,0.1315395266333915,0.0018062327013312,0.0006176016399999,0.8,False,5.0,5.0,0.0018062327013312,0.0018062327215525,0.0006176016469377,0,0,0,0,original,0.0
