task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new1,tour,fast_v10_codec,74506,1024,1024,1024,0.5136811949998901,0.050919209993517345,0.0010855497799552517,0.0009598843552793152,0.8571428571428571,False,25,28,0.0010855497799552517,0.0010855497811480496,0.0009598843572425794,0,0,0,0,0,0,0,1001
job_new4,job,fast_v10_codec,74512,1024,1024,1024,0.6321140299999115,0.13383791417036112,0.0017330867623756249,0.0017074990875000009,0.875,False,22,24,0.0017330867623756249,0.001733086761376987,0.001639199120830203,0,0,0,0,0,0,0,966
rgv_new4,rgv,fast_v10_codec,74504,1024,1024,1024,0.5988560329999473,0.09111396720643501,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,982
job_new3,job,fast_v10_codec,74501,1024,1024,1024,0.5899989570000344,0.13852603243080192,0.01105246061903297,0.002890364847619046,0.8095238095238095,False,19,21,0.01105246061903297,0.01105246062184805,0.0028903648451073984,0,0,0,0,0,0,0,967
rgv_new2,rgv,fast_v10_codec,74508,1024,1024,1024,0.6076814919999833,0.07397286799404729,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,986
job_new2,job,fast_v10_codec,74502,1024,1024,1024,0.4780582619998768,0.13473639740442192,0.011100826748530008,0.003928043460777194,0.8571428571428571,False,27,28,0.011100826748530008,0.011100826746584393,0.003928043461572815,0,0,0,0,0,0,0,995
tour_new2,tour,fast_v10_codec,74502,1024,1024,1024,0.5297759590000624,0.14321834333483352,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,0,0,0,0,0,0,0,1004
job_new2,job,fast_v10_codec,74509,1024,1024,1024,0.5215031039999758,0.13095489639686012,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,0,0,0,0,0,0,0,981
job_new2,job,fast_v10_codec,74512,1024,1024,1024,0.5043335710001884,0.15316371475450227,0.0005173159285233167,0.00017591380714285668,0.9285714285714286,False,26,28,0.0005173159285233167,0.0005173159240015788,0.0001759138058284967,0,0,0,0,0,0,0,997
job_new3,job,fast_v10_codec,74503,1024,1024,1024,0.584482626000181,0.09107230583648776,0.01113720064800216,0.003253102914285713,0.7619047619047619,False,20,21,0.01113720064800216,0.011137200642219354,0.0032531029102557244,0,0,0,0,0,0,0,998
job_new2,job,fast_v10_codec,74505,1024,1024,1024,0.56018491299983,0.13638491244378698,0.011835960292295774,0.007600554555849864,0.7857142857142857,False,27,28,0.011835960292295774,0.01183596029139679,0.007600554559593841,0,0,0,0,0,0,0,991
