task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new4,tour,nsga_local24,74512,1024,1024,1024,1.4238069980000319,0.0736178117353597,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,71,0,71,715,28897,15,11330,990
job_new2,job,h0,74504,1024,1024,1024,4.468510314000014,0.10709050708029347,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,39,33542,0,0,0,15,5317,999
job_new2,job,nsga2_typed,74508,1024,1024,1024,1.7533522530000027,0.1562420043940645,0.0001946935055613497,0.00010441571785714235,0.9642857142857143,False,27,28,0.0001946935055613497,0.00019469350340123746,0.00010441571677803728,0,0,0,0,0,0,0,980
job_new1,job,fast_v10,74511,1024,1024,1024,2.1378300620000346,0.05731075915535851,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,964
rgv_new4,rgv,nsga2_typed,74509,1024,1024,1024,0.6696077259999811,0.24877306949079242,0.08099410419045534,0.10978755247142857,0.2857142857142857,False,4,7,0.08099410419045534,0.08099410419275517,0.10978755245875467,0,0,0,0,0,0,0,1020
rgv_new4,rgv,fast_h0,74505,1024,1024,1024,2.2874892050000426,0.07316064078332908,0.00398398707519065,0.0009923285428571507,0.7142857142857143,False,6,7,0.00398398707519065,0.003983987051548469,0.0009923285370787413,170,39505,0,0,0,15,4607,986
job_new3,job,nsga2_typed,74507,1024,1024,1024,1.7967347380000547,0.11832235634864599,0.012994405479088849,0.0036641240904761916,0.8095238095238095,False,18,21,0.012994405479088849,0.012994405492779795,0.0036641240909941262,0,0,0,0,0,0,0,979
tour_new4,tour,local24_random,74507,1024,1024,1024,1.1165064079999638,0.09122996351538666,0.00016715124140782872,5.8242738709676954e-05,0.9354838709677419,False,29,31,0.00016715124140782872,0.0001671512418845181,5.8242738344365644e-05,379,0,38,738,24901,0,0,928
job_new4,job,local24,74510,1024,1024,1024,1.595598418999998,0.11970850437840282,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,40,0,39,734,24768,15,8432,950
rgv_new4,rgv,local24,74503,1024,1024,1024,1.714869373000056,0.06686007455346181,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,122,0,52,728,35065,15,9132,979
job_new1,job,local24,74511,1024,1024,1024,1.6310047990000385,0.0535245820026084,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,20,0,24,763,26624,15,7849,967
rgv_new2,rgv,fast_v10,74503,1024,1024,1024,2.309933059000059,0.13893179204706646,0.0005003009685817641,0.0004591368166666667,0.8333333333333334,False,6,6,0.0005003009685817641,0.0005003009752577984,0.0004591368227731864,0,0,0,0,0,0,0,998
job_new1,job,local24,74505,1024,1024,1024,1.4804630759999782,0.11314929724693938,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,16,0,30,728,24132,15,7311,960
rgv_new1,rgv,nsga2_typed,74505,1024,1024,1024,1.182447508999985,0.07400309586999877,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1013
tour_new3,tour,fast_v10,74504,1024,1024,1024,2.2981119400000125,0.0889732289522144,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,0,0,0,0,0,0,0,955
job_new1,job,nsga_local24,74506,1024,1024,1024,1.3976600749999761,0.12266589227231091,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,66,0,77,701,25781,15,9776,969
job_new4,job,fast_h0,74507,1024,1024,1024,2.8368454999999813,0.09048190284733643,0.00848431790374991,0.0030435081132775496,0.9166666666666666,False,23,24,0.00848431790374991,0.008484317909951062,0.0029217677918575735,27,43389,0,0,0,15,4480,952
rgv_new3,rgv,fast_v10,74505,1024,1024,1024,2.4992729520000694,0.12307099172628541,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,995
tour_new2,tour,local24,74512,1024,1024,1024,1.5824963039999602,0.09121714851083039,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,24,0,22,727,31659,15,8688,995
tour_new3,tour,nsga_local24,74508,1024,1024,1024,1.2401765209999667,0.14339073022413948,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,64,0,76,688,26398,15,9484,965
rgv_new3,rgv,fast_v10,74504,1024,1024,1024,2.336702278999951,0.14519390848740482,0.0036275695282931434,0.005,0.75,False,4,4,0.0036275695282931434,0.003627569528415964,0.005,0,0,0,0,0,0,0,1002
job_new4,job,fast_h0,74502,1024,1024,1024,2.834289148000039,0.10202439480411518,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,19,44185,0,0,0,15,4055,958
job_new4,job,local24_random,74511,1024,1024,1024,0.825919186999954,0.11109043798350475,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,346,0,36,717,22667,0,0,942
tour_new2,tour,nsga_local24,74501,1024,1024,1024,1.4047355620000417,0.11624745858016698,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105506,71,0,72,706,28709,15,10538,982
job_new1,job,local24_random,74502,1024,1024,1024,0.8348296100000425,0.10333041946114759,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,395,0,32,747,26309,0,0,961
tour_new2,tour,refit32,74511,1024,1024,1024,3.0235261940000555,0.11404581311961648,0.00019924060431430744,0.00010420557647058823,0.9411764705882353,False,16,17,0.00019924060431430744,0.00019924060820149193,9.841637969830694e-05,48,37804,0,0,0,30,4611,985
job_new2,job,local24_random,74502,1024,1024,1024,0.6657926670000052,0.13555127688405152,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,535,0,51,729,30483,0,0,1001
rgv_new4,rgv,h0,74502,1024,1024,1024,4.501956285000006,0.08711442497442243,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,236,34975,0,0,0,15,5203,996
job_new4,job,fast_h0,74506,1024,1024,1024,2.5601392149999356,0.09569902825529245,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,26,41279,0,0,0,15,4579,971
job_new4,job,fast_h0,74511,1024,1024,1024,2.6311352889999853,0.09775240091057667,0.0,0.0,1.0,True,24,24,0.0,0.0,0.0,37,39042,0,0,0,15,4651,975
job_new4,job,h0,74507,1024,1024,1024,4.768900162999898,0.09048190284733643,0.00848431790374991,0.0030435081132775496,0.9166666666666666,False,23,24,0.00848431790374991,0.008484317909951062,0.0029217677918575735,27,43389,0,0,0,15,4480,952
rgv_new4,rgv,local24_random,74502,1024,1024,1024,0.925297695999916,0.10626370904591793,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,494,0,53,734,34755,0,0,999
rgv_new3,rgv,local24_random,74508,1024,1024,1024,0.7035026660000767,0.16150219932243093,0.001612253122073557,0.00555555555,0.75,False,5,4,0.001612253122073557,0.0016122531237405177,0.005555555555555556,540,0,78,696,41160,0,0,1015
tour_new1,tour,local24,74503,1024,1024,1024,1.463754138000013,0.08037293994089337,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,49,0,45,708,29142,15,11218,996
tour_new1,tour,local24,74501,1024,1024,1024,1.3472990189999337,0.08287654255415108,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,41,0,40,742,29762,15,11188,999
rgv_new4,rgv,nsga2_typed,74506,1024,1024,1024,0.8999085610000748,0.11755390526767602,0.010518430912441836,0.002919821289055698,0.7142857142857143,False,6,7,0.010518430912441836,0.010518430946539509,0.002919821299151391,0,0,0,0,0,0,0,1022
tour_new3,tour,fast_v10,74510,1024,1024,1024,3.08084537000002,0.12836145102953161,0.0014859455010348358,0.0006363946315789473,0.9473684210526315,False,18,19,0.0014859455010348358,0.0014859454983664263,0.0006363946304566791,0,0,0,0,0,0,0,931
job_new4,job,nsga2_typed,74506,1024,1024,1024,2.0562397200000078,0.11172360018701963,0.001969745984080991,0.002155207345833334,0.875,False,21,24,0.001969745984080991,0.0019697459872643607,0.002068999055028939,0,0,0,0,0,0,0,966
rgv_new3,rgv,fast_v10,74506,1024,1024,1024,2.1718020270000125,0.12937279848288474,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,982
rgv_new3,rgv,h0,74510,1024,1024,1024,4.437690893000081,0.1299388395226917,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,167,36053,0,0,0,15,4799,995
tour_new4,tour,local24_random,74512,1024,1024,1024,0.8175291910000624,0.07256947605773417,0.000545721638583349,0.00014559365806451522,0.8709677419354839,False,27,31,0.000545721638583349,0.0005457216323005859,0.00014559365570216028,408,0,49,715,24858,0,0,964
rgv_new1,rgv,nsga_local24,74506,1024,1024,1024,1.0283403670000553,0.08928501390498755,0.008543861945606988,0.002504405473056643,0.8,False,5,5,0.008543861945606988,0.008543861964532521,0.002504405476783931,188,0,101,692,43727,15,17429,1023
job_new3,job,h0,74504,1024,1024,1024,4.121884935999901,0.1060602855719294,0.0,0.0,1.0,True,21,21,0.0,0.0,0.0,31,37535,0,0,0,15,4892,979
rgv_new2,rgv,local24_random,74501,1024,1024,1024,0.7962018569999145,0.06675088908888534,0.0018311751080794427,0.000936691749999996,0.6666666666666666,False,5,6,0.0018311751080794427,0.0018311751156190894,0.0009366917415888539,392,0,48,703,34031,0,0,998
rgv_new4,rgv,h0,74510,1024,1024,1024,4.326512654999988,0.1403044034089948,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,256,33058,0,0,0,15,5174,989
tour_new2,tour,local24,74507,1024,1024,1024,1.8003964420000784,0.07836292467438985,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,33,0,29,735,34189,15,9921,989
rgv_new1,rgv,h0,74511,1024,1024,1024,4.503949409000029,0.0902273500587012,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,105,28457,0,0,0,15,5730,1009
rgv_new1,rgv,fast_v10,74505,1024,1024,1024,1.5026867420000372,0.10672133168711659,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1015
tour_new2,tour,refit32,74512,1024,1024,1024,3.7243422960000316,0.10890242543337114,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,17,41103,0,0,0,30,4472,972
rgv_new2,rgv,local24,74503,1024,1024,1024,1.534771298999999,0.13589515150702824,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,168,0,55,719,34044,15,10353,988
job_new4,job,nsga2_typed,74504,1024,1024,1024,2.0933370599999535,0.1475937690355847,0.0180202346616825,0.00883630024785985,0.8333333333333334,False,24,24,0.0180202346616825,0.018020234667251965,0.008482848238151552,0,0,0,0,0,0,0,969
tour_new1,tour,fast_v10,74502,1024,1024,1024,2.104999055999997,0.10977913819760347,0.003504387350116342,0.0013210034321428572,0.8928571428571429,False,26,28,0.003504387350116342,0.003504387349143015,0.001321003434813893,0,0,0,0,0,0,0,986
tour_new1,tour,fast_h0,74512,1024,1024,1024,2.025666738000041,0.07866284696882436,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,43,32404,0,0,0,15,5275,1002
job_new2,job,local24_random,74508,1024,1024,1024,0.8082061710000517,0.12068555936456231,0.000890691234629114,0.0002926798678571427,0.9285714285714286,False,27,28,0.000890691234629114,0.0008906912294536366,0.00029267986628753434,436,0,53,698,27329,0,0,975
job_new3,job,nsga2_typed,74511,1024,1024,1024,1.8964046329999746,0.1846515574958061,0.010709869619827912,0.0029088983666666676,0.7619047619047619,False,19,21,0.010709869619827912,0.010709869627172906,0.0029088983655644004,0,0,0,0,0,0,0,984
tour_new4,tour,refit32,74511,1024,1024,1024,3.0337494610000704,0.07211673299318644,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,35,38653,0,0,0,30,4810,981
tour_new4,tour,fast_h0,74502,1024,1024,1024,2.717313573999945,0.05994282051508607,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,37,36637,0,0,0,15,4936,990
rgv_new3,rgv,nsga2_typed,74509,1024,1024,1024,1.3996006759999773,0.19428876856988472,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1015
job_new3,job,refit32,74505,1024,1024,1024,2.996788725999977,0.0800858292435195,0.011017472567201241,0.002890364847619046,0.8095238095238095,False,20,21,0.011017472567201241,0.011017472561184892,0.0028903648451073984,38,34152,0,0,0,30,5423,1000
job_new1,job,fast_v10,74502,1024,1024,1024,2.6096848690000343,0.10298297137627432,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,951
tour_new2,tour,local24_random,74511,1024,1024,1024,0.7310147050000069,0.14235558461637815,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,484,0,56,714,34079,0,0,996
rgv_new3,rgv,nsga2_typed,74512,1024,1024,1024,1.4981773060000023,0.06586754987538937,0.01128577186539797,0.0050000000000000044,0.75,False,4,4,0.01128577186539797,0.01128577186618282,0.0050000000000000044,0,0,0,0,0,0,0,1010
rgv_new4,rgv,local24,74505,1024,1024,1024,1.828596757000014,0.07725082047748547,0.00398398707519065,0.0009923285428571507,0.7142857142857143,False,6,7,0.00398398707519065,0.003983987051548469,0.0009923285370787413,160,0,63,707,33783,15,8908,985
rgv_new3,rgv,refit32,74507,1024,1024,1024,2.773434420000058,0.09578010268584111,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,138,36974,0,0,0,30,4704,976
tour_new1,tour,local24_random,74503,1024,1024,1024,0.6832724439999538,0.09961901562647682,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,464,0,59,711,28292,0,0,986
rgv_new2,rgv,local24_random,74503,1024,1024,1024,0.9006649140000036,0.11842790986845705,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,377,0,55,708,33944,0,0,995
job_new3,job,h0,74501,1024,1024,1024,3.952887889000067,0.13660155257634943,0.010555153487195261,0.0025461603000000005,0.8095238095238095,False,20,21,0.010555153487195261,0.010555153485475288,0.002546160300416075,40,33200,0,0,0,15,5097,988
rgv_new2,rgv,fast_h0,74508,1024,1024,1024,2.3798111039999412,0.07342210685530448,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,214,38724,0,0,0,15,4682,984
tour_new1,tour,local24_random,74506,1024,1024,1024,0.6385828170000423,0.04728173989213994,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,489,0,39,741,29998,0,0,991
job_new1,job,h0,74505,1024,1024,1024,4.8157269829999905,0.11400350950055924,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,17,44885,0,0,0,15,4150,963
rgv_new1,rgv,nsga2_typed,74502,1024,1024,1024,1.0055766099999346,0.15598227961280203,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1018
rgv_new3,rgv,fast_v10,74503,1024,1024,1024,1.6739719050000303,0.10751800641184613,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,990
rgv_new2,rgv,local24,74511,1024,1024,1024,1.4914739569999256,0.11083956505515964,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,158,0,57,703,32934,15,8857,984
job_new1,job,local24,74512,1024,1024,1024,1.527927634999969,0.06268488675196432,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,18,0,27,741,25674,15,7763,960
tour_new1,tour,h0,74506,1024,1024,1024,3.6451181749999932,0.04511274832574469,0.00035889448876713,0.00022346543571428564,0.9642857142857143,False,27,28,0.00035889448876713,0.00035889448911453437,0.00022346543629873878,37,33622,0,0,0,15,5354,994
job_new4,job,fast_v10,74510,1024,1024,1024,2.281033238999953,0.13608431798323545,0.00026922066809726244,0.0004387950208333315,0.9583333333333334,False,23,24,0.00026922066809726244,0.0002692206695362354,0.0004212432215436879,0,0,0,0,0,0,0,944
job_new4,job,local24,74508,1024,1024,1024,1.2898463489999585,0.09970051758388679,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,35,0,32,718,23622,15,7651,939
tour_new4,tour,nsga2_typed,74502,1024,1024,1024,2.148046407000038,0.10913300775063572,0.00016715124140782872,5.8242738709676954e-05,0.9354838709677419,False,29,31,0.00016715124140782872,0.0001671512418845181,5.8242738344365644e-05,0,0,0,0,0,0,0,974
rgv_new2,rgv,nsga_local24,74504,1024,1024,1024,0.9157846760000439,0.11674844555847808,0.0018025045645556387,0.00047755491666665967,0.8333333333333334,False,5,6,0.0018025045645556387,0.0018025045726244961,0.00047755491881566287,256,0,94,656,40303,15,15730,1022
tour_new4,tour,fast_v10,74504,1024,1024,1024,1.9046658440000783,0.046547663012072804,0.00046398655467099614,0.00017625267741935483,0.9354838709677419,False,29,31,0.00046398655467099614,0.0004639865571669093,0.00017625267842151198,0,0,0,0,0,0,0,973
job_new3,job,fast_v10,74505,1024,1024,1024,1.6212566619999507,0.09797978092768451,0.01117218869983389,0.003253102914285713,0.7619047619047619,False,19,21,0.01117218869983389,0.011172188702882512,0.0032531029102557244,0,0,0,0,0,0,0,978
tour_new4,tour,local24_random,74506,1024,1024,1024,0.9510263230000646,0.08126124003439333,0.0021677348054788548,0.0011718395419354837,0.8387096774193549,False,27,31,0.0021677348054788548,0.002167734793883435,0.0011718395395167104,390,0,40,727,25355,0,0,958
job_new2,job,refit32,74509,1024,1024,1024,2.4947067109999352,0.1095642486979542,0.0021117482125827614,0.001429364367857143,0.9285714285714286,False,27,28,0.0021117482125827614,0.002111748213178134,0.001429364367334283,33,34208,0,0,0,30,5144,986
tour_new4,tour,h0,74507,1024,1024,1024,4.9659945459999335,0.07703663663609263,0.00016655767076836952,5.4005464516129035e-05,0.967741935483871,False,30,31,0.00016655767076836952,0.0001665576713261272,5.40054646966535e-05,18,43968,0,0,0,15,4268,968
rgv_new3,rgv,local24_random,74506,1024,1024,1024,0.8874323129999766,0.12058601895742649,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,329,0,38,731,36453,0,0,969
tour_new4,tour,refit32,74506,1024,1024,1024,2.730469102000029,0.08272542368275451,0.0,0.0,1.0,True,31,31,0.0,0.0,0.0,36,41469,0,0,0,30,4670,978
job_new2,job,local24_random,74503,1024,1024,1024,0.689298196999971,0.08693886463096283,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,443,0,37,742,29108,0,0,978
tour_new1,tour,nsga2_typed,74501,1024,1024,1024,1.2908305109999674,0.1593762726724583,1.6783541408679755e-05,4.8091892857141504e-05,0.9642857142857143,False,27,28,1.6783541408679755e-05,1.6783540882445405e-05,4.80918914996163e-05,0,0,0,0,0,0,0,999
job_new1,job,h0,74507,1024,1024,1024,4.620985424999958,0.1395315362521183,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,25,44040,0,0,0,15,4061,945
rgv_new4,rgv,nsga_local24,74506,1024,1024,1024,1.0645357890000469,0.07557624846529601,0.0005760915736788369,0.0007633296428571428,0.8571428571428571,False,7,7,0.0005760915736788369,0.0005760915789585081,0.0007633296439067211,270,0,100,662,37785,15,15462,1013
rgv_new1,rgv,h0,74501,1024,1024,1024,3.7577052760000242,0.0336057501791471,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,138,29342,0,0,0,15,5755,1001
tour_new3,tour,nsga_local24,74511,1024,1024,1024,1.4337336559999585,0.13594780998866668,0.0,0.0,1.0,True,19,19,0.0,0.0,0.0,43,0,76,681,26678,15,9531,962
job_new2,job,local24,74505,1024,1024,1024,1.5371154810000007,0.10051824997315832,0.0,0.0,1.0,True,28,28,0.0,0.0,0.0,65,0,55,698,31032,15,12419,1000
tour_new2,tour,refit32,74506,1024,1024,1024,3.1785079679999626,0.10231527089125318,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,24,38994,0,0,0,30,4703,978
tour_new2,tour,local24,74510,1024,1024,1024,1.5929221369999595,0.0971597462375896,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,51,0,47,700,32126,15,9950,973
job_new3,job,refit32,74510,1024,1024,1024,2.752877427000044,0.09924968153851174,0.011043463787150848,0.002890364847619046,0.8095238095238095,False,19,21,0.011043463787150848,0.011043463778897724,0.0028903648451073984,24,37004,0,0,0,30,5095,991
job_new2,job,fast_v10,74511,1024,1024,1024,1.906284952999954,0.1627861025470419,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,0,0,0,0,0,0,0,986
job_new1,job,local24_random,74505,1024,1024,1024,1.0815668870000081,0.13202069771748698,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,369,0,37,711,24365,0,0,962
tour_new2,tour,local24,74511,1024,1024,1024,1.6767873439999903,0.11449877934570048,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,30,0,28,732,32946,15,10084,981
job_new3,job,fast_h0,74501,1024,1024,1024,3.0295326730000625,0.13660155257634943,0.010555153487195261,0.0025461603000000005,0.8095238095238095,False,20,21,0.010555153487195261,0.010555153485475288,0.002546160300416075,40,33200,0,0,0,15,5097,988
job_new1,job,fast_h0,74506,1024,1024,1024,3.3015475030000516,0.09269105891491501,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,28,42264,0,0,0,15,4261,968
job_new4,job,nsga2_typed,74509,1024,1024,1024,1.8826456570000119,0.12500918175396655,0.00019554564682669037,0.000496257345833333,0.9583333333333334,False,23,24,0.00019554564682669037,0.00019554564580610113,0.00047640705073175303,0,0,0,0,0,0,0,982
